timestamp,symbol,best_bid,best_ask,mid_price,last_trade_price,spread
2025-08-22T01:32:00+00:00,AAPL,100.37533326143632,100.47653631423616,100.42593478783624,103.12992907080272,0.101203052799832
2025-08-22T01:37:00+00:00,AAPL,100.54916802212541,100.58772997611301,100.56844899911921,103.12992907080272,0.0385619539875961
2025-08-22T01:42:00+00:00,AAPL,100.7608730533312,100.83687793644508,100.79887549488814,103.12992907080272,0.07600488311388176
2025-08-22T01:47:00+00:00,AAPL,100.99281829007559,101.04031553904939,101.01656691456249,103.12992907080272,0.04749724897379792
2025-08-22T01:52:00+00:00,AAPL,100.7111432264696,100.78328749877357,100.74721536262159,103.12992907080272,0.07214427230397291
2025-08-22T01:57:00+00:00,AAPL,100.54063740640169,100.58761019144407,100.56412379892288,103.12992907080272,0.04697278504238511
2025-08-22T02:02:00+00:00,AAPL,100.62727841703875,100.66184894492432,100.64456368098153,103.12992907080272,0.03457052788556325
2025-08-22T02:07:00+00:00,AAPL,101.04072105736967,101.06887281266808,101.05479693501887,103.12992907080272,0.028151755298409853
2025-08-22T02:12:00+00:00,AAPL,101.0758281558565,101.10256567495605,101.08919691540628,103.12992907080272,0.02673751909955513
2025-08-22T02:17:00+00:00,AAPL,100.94465929857273,101.0058051485434,100.97523222355807,103.12992907080272,0.061145849970671406
2025-08-22T02:22:00+00:00,AAPL,101.04810737009856,101.10845749278806,101.07828243144331,103.12992907080272,0.06035012268949913
2025-08-22T02:27:00+00:00,AAPL,101.07291497220261,101.1087351888575,101.09082508053005,103.12992907080272,0.03582021665488355
2025-08-22T02:32:00+00:00,AAPL,101.02036476118818,101.0637990838157,101.04208192250194,103.12992907080272,0.043434322627518895
2025-08-22T02:37:00+00:00,AAPL,100.97177825285637,101.02738368341018,100.99958096813327,103.12992907080272,0.055605430553811175
2025-08-22T02:42:00+00:00,AAPL,101.16768324777969,101.18448294607482,101.17608309692726,103.12992907080272,0.016799698295130838
2025-08-22T02:47:00+00:00,AAPL,101.29121310265602,101.30634497149931,101.29877903707767,103.12992907080272,0.01513186884329798
2025-08-22T02:52:00+00:00,AAPL,101.41587438376266,101.43101752462547,101.42344595419407,103.12992907080272,0.015143140862818427
2025-08-22T02:57:00+00:00,AAPL,101.39422228916987,101.47224562955265,101.43323395936126,103.12992907080272,0.07802334038277081
2025-08-22T03:02:00+00:00,AAPL,101.45236218368571,101.47694813745007,101.46465516056789,103.12992907080272,0.024585953764358237
2025-08-22T03:07:00+00:00,AAPL,101.64231379362191,101.70774353684361,101.67502866523276,103.12992907080272,0.06542974322169925
2025-08-22T03:12:00+00:00,AAPL,101.3545344512946,101.38486917456902,101.36970181293181,103.12992907080272,0.03033472327442155
2025-08-22T03:17:00+00:00,AAPL,101.53408908050733,101.54424299711121,101.53916603880927,103.12992907080272,0.010153916603883317
2025-08-22T03:22:00+00:00,AAPL,101.61917846203468,101.63901615202843,101.62909730703156,103.12992907080272,0.01983768999375002
2025-08-22T03:27:00+00:00,AAPL,101.85610138430582,101.87130813359047,101.86370475894815,103.12992907080272,0.015206749284658372
2025-08-22T03:32:00+00:00,AAPL,101.7158819159288,101.77911934822737,101.74750063207809,103.12992907080272,0.06323743229856404
2025-08-22T03:37:00+00:00,AAPL,101.68333526924597,101.75427645046288,101.71880585985443,103.12992907080272,0.0709411812169094
2025-08-22T03:42:00+00:00,AAPL,101.83504888791123,101.92623261874655,101.88064075332889,103.12992907080272,0.0911837308353256
2025-08-22T03:47:00+00:00,AAPL,102.0337559687375,102.09566015563925,102.06470806218837,103.12992907080272,0.061904186901756475
2025-08-22T03:52:00+00:00,AAPL,102.04680924532042,102.07090844674619,102.0588588460333,103.12992907080272,0.024099201425769934
2025-08-22T03:57:00+00:00,AAPL,102.13102504486487,102.19474734623931,102.16288619555209,103.12992907080272,0.06372230137444035
2025-08-22T04:02:00+00:00,AAPL,101.98966954730977,102.00952781119815,101.99959867925396,103.12992907080272,0.019858263888380634
2025-08-22T04:07:00+00:00,AAPL,102.13852342515007,102.18524670609067,102.16188506562037,103.12992907080272,0.04672328094059708
2025-08-22T04:12:00+00:00,AAPL,102.57335565611115,102.5958183995563,102.58458702783372,103.12992907080272,0.022462743445146316
2025-08-22T04:17:00+00:00,AAPL,102.71771567702568,102.77186186673724,102.74478877188146,103.12992907080272,0.0541461897115596
2025-08-22T04:22:00+00:00,AAPL,102.37574525609715,102.44472397734903,102.41023461672309,103.12992907080272,0.06897872125188087
2025-08-22T04:27:00+00:00,AAPL,102.71224926436258,102.76458456762941,102.738416915996,103.12992907080272,0.05233530326682967
2025-08-22T04:32:00+00:00,AAPL,102.743671648163,102.81396881554087,102.77882023185194,103.12992907080272,0.07029716737787339
2025-08-22T04:37:00+00:00,AAPL,102.72201346456889,102.78970199394787,102.75585772925838,103.12992907080272,0.06768852937898373
2025-08-22T04:42:00+00:00,AAPL,102.49069861925203,102.50230781801868,102.49650321863535,103.12992907080272,0.011609198766649342
2025-08-22T04:47:00+00:00,AAPL,102.4967616851526,102.53109185971051,102.51392677243156,103.12992907080272,0.03433017455790832
2025-08-22T04:52:00+00:00,AAPL,102.57927400474374,102.59835633814818,102.58881517144596,103.12992907080272,0.019082333404440988
2025-08-22T04:57:00+00:00,AAPL,102.8601965836293,102.8988202157354,102.87950839968235,103.12992907080272,0.038623632106094874
2025-08-22T05:02:00+00:00,AAPL,102.96460086492527,103.03249558194116,102.99854822343322,103.12992907080272,0.06789471701588923
2025-08-22T05:07:00+00:00,AAPL,103.0852415534567,103.12228425968114,103.10376290656892,103.12992907080272,0.03704270622444028
2025-08-21T22:12:00+00:00,GOOGL,99.69285064347982,99.76729168919913,99.73007116633947,104.3594357877817,0.0744410457193112
2025-08-21T22:17:00+00:00,GOOGL,99.43539016153044,99.47791735075829,99.45665375614436,104.3594357877817,0.04252718922785448
2025-08-21T22:22:00+00:00,GOOGL,99.14311043733609,99.21638134750454,99.17974589242031,104.3594357877817,0.07327091016844633
2025-08-21T22:27:00+00:00,GOOGL,99.23695656381975,99.33004510902256,99.28350083642115,104.3594357877817,0.09308854520281784
2025-08-21T22:32:00+00:00,GOOGL,99.16140168235158,99.19105461965277,99.17622815100218,104.3594357877817,0.02965293730119356
2025-08-21T22:37:00+00:00,GOOGL,99.23174346325823,99.30386451532934,99.26780398929378,104.3594357877817,0.07212105207111108
2025-08-21T22:42:00+00:00,GOOGL,99.40159697112206,99.48543688205261,99.44351692658734,104.3594357877817,0.08383991093054988
2025-08-21T22:47:00+00:00,GOOGL,99.38146908554617,99.43969817331734,99.41058362943176,104.3594357877817,0.05822908777116709
2025-08-21T22:52:00+00:00,GOOGL,99.0746459549405,99.13021766702899,99.10243181098474,104.3594357877817,0.05557171208849354
2025-08-21T22:57:00+00:00,GOOGL,99.20722637919692,99.26550530921918,99.23636584420805,104.3594357877817,0.05827893002225437
2025-08-21T23:02:00+00:00,GOOGL,99.08567748945578,99.12994099736974,99.10780924341276,104.3594357877817,0.044263507913967715
2025-08-21T23:07:00+00:00,GOOGL,98.87552922815395,98.94371686154092,98.90962304484744,104.3594357877817,0.06818763338696954
2025-08-21T23:12:00+00:00,GOOGL,99.1355367006054,99.16110099890258,99.14831884975399,104.3594357877817,0.02556429829718354
2025-08-21T23:17:00+00:00,GOOGL,99.23453316808818,99.2911090206427,99.26282109436544,104.3594357877817,0.05657585255451636
2025-08-21T23:22:00+00:00,GOOGL,99.28815205625521,99.33879844466996,99.31347525046259,104.3594357877817,0.05064638841474789
2025-08-21T23:27:00+00:00,GOOGL,99.40892466540326,99.44857814175633,99.4287514035798,104.3594357877817,0.03965347635306671
